2465084666,SILVER,Wukong,2,4,7,12252,False
2465084666,GOLD,Trundle,8,5,6,14394,False
2465084666,UNRANKED,Fizz,6,12,2,12982,False
2465084666,GOLD,Tahm Kench,1,12,10,10480,False
2465084666,UNRANKED,Vayne,5,9,7,12616,False
2465084666,GOLD,Janna,0,4,25,11980,True
2465084666,BRONZE,Lucian,15,5,10,19720,True
2465084666,PLATINUM,Riven,15,3,7,16810,True
2465084666,GOLD,Zac,6,5,16,13245,True
2465084666,SILVER,Anivia,6,6,17,13469,True
2464979431,SILVER,Morgana,3,4,22,12178,True
2464979431,UNRANKED,Nasus,3,6,4,12136,True
2464979431,GOLD,Corki,16,5,8,17023,True
2464979431,GOLD,Xin Zhao,14,3,6,14548,True
2464979431,SILVER,Lucian,6,3,7,14172,True
2464979431,GOLD,Gangplank,7,3,4,14502,False
2464979431,GOLD,Zac,1,10,11,9656,False
2464979431,UNRANKED,Alistar,3,4,7,8843,False
2464979431,SILVER,Ashe,2,13,8,9811,False
2464979431,SILVER,Veigar,8,12,4,11144,False
2452186815,PLATINUM,Ezreal,5,8,4,10586,False
2452186815,GOLD,Kassadin,3,8,6,8804,False
2452186815,GOLD,Malzahar,2,8,8,8740,False
2452186815,GOLD,Riven,7,6,3,11817,False
2452186815,GOLD,Poppy,2,7,5,8859,False
2452186815,GOLD,Lee Sin,3,3,13,11028,True
2452186815,GOLD,Darius,7,4,9,11563,True
2452186815,UNRANKED,Ahri,16,3,7,15636,True
2452186815,SILVER,Leona,4,4,19,10520,True
2452186815,GOLD,Vayne,7,6,7,12280,True
2465658365,SILVER,Aatrox,8,7,1,7744,False
2465658365,SILVER,Orianna,1,8,2,5023,False
2465658365,SILVER,Nami,0,13,1,4307,False
2465658365,GOLD,Zac,2,5,4,5538,False
2465658365,SILVER,Vayne,2,5,0,5600,False
2465658365,SILVER,Sejuani,0,3,8,6483,True
2465658365,SILVER,Ezreal,12,1,6,9833,True
2465658365,GOLD,Zyra,2,2,12,6651,True
2465658365,UNRANKED,Syndra,15,1,10,11347,True
2465658365,UNRANKED,Tryndamere,7,6,0,8386,True
2465055169,GOLD,Yasuo,1,0,1,4360,True
2465055169,GOLD,Sona,2,1,2,3893,True
2465055169,GOLD,Warwick,1,0,1,4442,True
2465055169,SILVER,Jayce,3,0,1,6410,True
2465055169,GOLD,Jhin,2,1,2,5112,True
2465055169,SILVER,Xin Zhao,1,1,0,3518,False
2465055169,UNRANKED,Caitlyn,0,2,1,2778,False
2465055169,UNRANKED,Irelia,1,3,0,4065,False
