2465084666,SILVER,Wukong,2,4,7,12252,False
2465084666,GOLD,Trundle,8,5,6,14394,False
2465084666,UNRANKED,Fizz,6,12,2,12982,False
2465084666,GOLD,Tahm Kench,1,12,10,10480,False
2465084666,UNRANKED,Vayne,5,9,7,12616,False
2465084666,GOLD,Janna,0,4,25,11980,True
2465084666,BRONZE,Lucian,15,5,10,19720,True
2465084666,PLATINUM,Riven,15,3,7,16810,True
2465084666,GOLD,Zac,6,5,16,13245,True
2465084666,SILVER,Anivia,6,6,17,13469,True
2464900759,GOLD,Kog'Maw,15,5,2,13100,True
2464900759,SILVER,Braum,1,4,17,8754,True
2464900759,GOLD,Yasuo,5,7,4,9994,True
2464900759,GOLD,Udyr,3,2,1,10241,True
2464900759,SILVER,Jax,8,2,5,11609,True
2464900759,GOLD,Teemo,2,4,6,7981,False
2464900759,GOLD,Lee Sin,5,7,6,7413,False
2464900759,GOLD,Ziggs,5,9,8,7734,False
2464900759,SILVER,Morgana,2,6,10,7500,False
2464900759,GOLD,Vayne,6,6,6,8266,False
2460244631,GOLD,Master Yi,2,4,0,7280,False
2460244631,GOLD,Akali,1,4,1,6311,False
2460244631,GOLD,Nautilus,1,4,1,6421,False
2460244631,BRONZE,Varus,2,3,1,7325,False
2460244631,GOLD,Blitzcrank,0,7,3,4790,False
2460244631,GOLD,Caitlyn,6,1,6,10587,True
2460244631,GOLD,Sona,0,4,11,7807,True
2460244631,PLATINUM,Ahri,2,1,8,9243,True
2460244631,SILVER,Vi,10,0,4,13151,True
2460244631,GOLD,Wukong,4,1,3,10858,True
2465830791,UNRANKED,Ahri,13,11,9,16057,False
2465830791,SILVER,Fizz,7,8,5,13519,False
2465830791,SILVER,Hecarim,5,9,16,14284,False
2465830791,UNRANKED,Jhin,5,7,16,14433,False
2465830791,SILVER,Vel'Koz,9,12,11,13985,False
2465830791,GOLD,Darius,12,9,7,19490,True
2465830791,SILVER,Riven,3,11,17,13730,True
2465830791,SILVER,Miss Fortune,12,5,14,18318,True
2465830791,GOLD,Gragas,12,9,13,17640,True
2465830791,PLATINUM,Karthus,8,5,12,17687,True
2462219167,SILVER,Evelynn,3,3,12,10758,True
2462219167,UNRANKED,Aurelion Sol,5,5,4,11356,True
2462219167,GOLD,Varus,10,4,10,13482,True
2462219167,GOLD,Sona,4,3,13,10265,True
2462219167,GOLD,Gnar,4,2,6,11110,True
2462219167,GOLD,Zed,10,3,2,11466,False
2462219167,UNRANKED,Riven,2,2,3,9272,False
2462219167,SILVER,Thresh,0,9,9,6324,False
