2465084666,SILVER,Wukong,2,4,7,12252,False
2465084666,GOLD,Trundle,8,5,6,14394,False
2465084666,UNRANKED,Fizz,6,12,2,12982,False
2465084666,GOLD,Tahm Kench,1,12,10,10480,False
2465084666,UNRANKED,Vayne,5,9,7,12616,False
2465084666,GOLD,Janna,0,4,25,11980,True
2465084666,BRONZE,Lucian,15,5,10,19720,True
2465084666,PLATINUM,Riven,15,3,7,16810,True
2465084666,GOLD,Zac,6,5,16,13245,True
2465084666,SILVER,Anivia,6,6,17,13469,True
2464904313,SILVER,Trundle,2,4,19,11139,True
2464904313,SILVER,Riven,10,6,3,13410,True
2464904313,SILVER,Gragas,7,5,11,13528,True
2464904313,SILVER,Orianna,10,5,15,14924,True
2464904313,SILVER,Ashe,6,6,12,13864,True
2464904313,UNRANKED,Jinx,3,7,7,11902,False
2464904313,SILVER,Ahri,8,8,4,11950,False
2464904313,SILVER,Darius,4,9,3,10706,False
2464904313,GOLD,Graves,9,6,9,14267,False
2464904313,SILVER,Soraka,1,5,15,10129,False
2459415345,SILVER,Caitlyn,11,4,8,14066,True
2459415345,GOLD,Fiora,16,5,9,16771,True
2459415345,SILVER,Orianna,3,3,13,11036,True
2459415345,GOLD,Malzahar,3,6,14,11450,True
2459415345,GOLD,Ivern,1,1,15,11445,True
2459415345,GOLD,Graves,2,6,2,9107,False
2459415345,GOLD,Cho'Gath,4,9,1,10072,False
2459415345,GOLD,Mordekaiser,10,6,3,12534,False
2459415345,SILVER,Leona,1,7,12,9135,False
2459415345,UNRANKED,Zed,2,6,4,9316,False
2465666783,SILVER,Lulu,6,7,27,12573,False
2465666783,SILVER,Vayne,26,12,10,18138,False
2465666783,UNRANKED,Lux,2,11,12,10439,False
2465666783,SILVER,Fizz,8,10,3,12499,False
2465666783,GOLD,Jarvan IV,7,13,15,11714,False
2465666783,GOLD,Nocturne,16,6,5,17510,True
2465666783,UNRANKED,Swain,13,6,10,14355,True
2465666783,UNRANKED,Ahri,12,8,9,14782,True
2465666783,UNRANKED,Lucian,7,12,6,14557,True
2465666783,UNRANKED,Morgana,5,17,5,10952,True
2465047793,GOLD,Vladimir,7,9,23,18331,True
2465047793,SILVER,Lee Sin,12,10,15,17867,True
2465047793,GOLD,Viktor,22,11,11,21638,True
2465047793,GOLD,Braum,2,12,33,14882,True
2465047793,SILVER,Lucian,13,14,11,19096,True
2465047793,GOLD,Vayne,7,16,9,16298,False
2465047793,SILVER,Soraka,2,11,27,13505,False
2465047793,SILVER,Wukong,21,9,13,19667,False
