2446453644,65880219,100,DIAMOND,jg,Nidalee,3,10,4,11697,False,2017-03-09 19:56:45
2446453644,58230365,100,PLATINUM,mid,Kassadin,6,7,4,11608,False,2017-03-09 19:56:45
2446453644,24555187,100,DIAMOND,adc,Lucian,7,8,7,11703,False,2017-03-09 19:56:45
2446453644,44644350,100,PLATINUM,sup,Alistar,1,9,12,8401,False,2017-03-09 19:56:45
2446453644,36450377,100,DIAMOND,top,Poppy,4,6,5,12283,False,2017-03-09 19:56:45
2446453644,81950599,200,UNRANKED,sup,Vel'Koz,11,2,18,14979,True,2017-03-09 19:56:45
2446453644,52986381,200,PLATINUM,jg,Katarina,12,4,11,15259,True,2017-03-09 19:56:45
2446453644,29390560,200,DIAMOND,adc,Jhin,6,4,17,12960,True,2017-03-09 19:56:45
2446453644,22286337,200,UNRANKED,top,Jax,2,9,10,10539,True,2017-03-09 19:56:45
2446453644,28384458,200,DIAMOND,jg,Gragas,9,2,15,14575,True,2017-03-09 19:56:45
2446421952,38308555,100,PLATINUM,mid,Lucian,1,12,3,8192,False,2017-03-09 19:20:51
2446421952,40401404,100,DIAMOND,mid,Veigar,2,7,5,7006,False,2017-03-09 19:20:51
2446421952,36450377,100,DIAMOND,top,Fiora,5,7,0,8607,False,2017-03-09 19:20:51
2446421952,23669396,100,DIAMOND,jg,Lee Sin,5,7,3,8133,False,2017-03-09 19:20:51
2446421952,40464646,100,PLATINUM,mid,Ekko,2,7,2,9204,False,2017-03-09 19:20:51
2446421952,47934598,200,PLATINUM,top,Rumble,2,3,14,11214,True,2017-03-09 19:20:51
2446421952,25747610,200,DIAMOND,jg,Rek'Sai,17,1,10,15467,True,2017-03-09 19:20:51
2446421952,45827218,200,DIAMOND,mid,Talon,12,3,8,13701,True,2017-03-09 19:20:51
2446421952,19833475,200,DIAMOND,adc,Ashe,7,4,14,11590,True,2017-03-09 19:20:51
2446421952,20574765,200,PLATINUM,sup,Nami,2,4,19,9216,True,2017-03-09 19:20:51
2446206081,36450377,100,DIAMOND,top,Poppy,7,2,7,11071,True,2017-03-09 04:45:58
