2439235751,7,4,5,13118,2,4,8,12189,9,2,5,14002,4,2,6,12795,1,5,10,10677,2,8,1,11408,4,5,6,9512,2,3,5,10260,7,4,6,14310,2,3,10,8760,1
2439231631,4,1,5,7996,3,4,3,6700,4,1,4,8262,2,1,2,6884,2,1,5,5597,0,3,2,4394,4,2,2,6163,0,5,2,4279,3,2,2,5209,1,3,2,3880,1
2439167742,0,4,1,7804,3,4,0,7642,1,3,0,7802,5,4,6,9570,4,5,7,7804,7,0,3,14382,4,1,7,10197,5,1,3,11261,3,8,2,9397,1,3,1,7139,2
2436907082,7,8,1,9448,4,7,2,8753,1,6,4,9454,2,7,3,8999,2,6,6,7336,4,4,18,11877,15,3,4,13371,6,3,11,11745,8,3,5,13016,0,3,18,8510,2
2436924387,7,9,3,10691,3,7,6,9538,4,6,5,10204,2,5,4,9664,0,8,5,6173,5,4,6,12514,7,3,11,11843,11,3,8,14499,4,3,15,11862,8,3,16,11359,2
2436910752,1,8,4,10811,7,5,3,12281,5,7,5,13672,2,8,3,10796,4,6,6,9298,13,4,10,17543,2,3,22,11431,9,7,7,12904,9,2,5,14639,1,3,23,10229,2
2436805574,9,9,6,17769,9,6,12,19217,4,6,8,17628,9,6,14,18649,1,7,19,13833,8,2,9,21365,10,6,9,17880,7,6,14,17529,7,7,15,19250,2,11,25,12904,2
2434093079,3,7,5,10344,6,7,4,10810,7,4,6,12441,5,7,5,11814,0,8,9,8431,6,4,8,13265,3,2,14,11178,13,5,8,14902,8,6,5,12673,3,4,13,10277,2
2432300416,2,8,2,6750,7,4,2,9795,0,6,0,6212,3,3,5,8016,1,5,7,5313,3,1,9,8913,8,2,8,8992,10,1,2,10319,1,4,10,7359,4,5,8,7221,2
2430822935,4,4,6,6630,3,0,4,7769,3,1,1,6315,11,0,2,9476,0,0,12,5743,2,5,1,4535,1,5,0,4241,1,4,1,4313,0,4,0,4073,1,3,0,3361,1
2430716454,2,7,6,9517,9,10,7,11013,6,12,5,9758,4,7,5,10333,4,5,9,8435,15,2,6,16976,16,6,9,13331,3,8,16,11949,4,3,8,11490,3,6,18,10283,2
2430649193,2,7,2,9524,11,8,3,12043,7,6,4,12407,2,12,5,8937,2,8,14,8150,8,6,6,13162,7,5,8,13179,13,5,5,13675,7,3,9,15033,6,5,12,11471,2
2430643033,8,7,8,12830,6,5,7,12768,9,4,2,12163,4,5,11,11760,2,4,11,9060,6,7,8,9770,5,4,5,9964,8,6,4,10825,3,8,8,9963,3,4,14,8289,1
2430582693,9,14,18,18052,15,5,16,20815,9,15,12,18437,13,10,11,20003,6,14,24,15037,8,9,13,18580,11,11,13,18101,24,8,7,20116,11,9,17,17849,4,15,21,14560,1
2430143932,8,4,12,16296,12,8,9,14823,10,8,4,14554,1,6,14,14091,3,4,9,10958,0,6,8,13336,8,5,7,18377,8,11,8,16077,14,7,8,22548,0,5,20,13230,2
2429415256,7,5,3,14067,3,3,12,14100,8,1,8,15475,11,6,8,15746,0,2,18,10189,3,2,5,14227,5,5,3,11204,6,8,5,12185,3,6,5,11011,0,8,8,8098,1
2427582085,2,10,9,14282,8,5,14,16230,13,8,8,17690,8,8,8,16453,2,8,12,11174,12,6,8,17836,9,8,11,14838,7,10,6,14832,8,8,8,14744,3,1,19,11342,1
2427445879,1,10,4,10461,5,4,3,13146,5,4,5,11657,2,7,5,10785,2,8,4,8573,7,1,6,14287,7,2,10,13242,9,3,11,14319,8,7,8,14368,2,2,15,10577,2
2426886143,8,5,7,15356,6,7,10,12405,13,3,5,18098,9,9,15,14081,1,3,29,11073,6,6,11,11930,6,9,7,10752,6,8,6,11267,7,8,8,11574,2,6,15,8697,1
2426903654,6,13,4,10749,6,7,2,12119,2,2,5,12951,3,3,4,11865,0,5,7,8635,8,4,14,14445,11,2,3,16197,4,5,7,13188,7,4,6,13984,0,2,14,9433,2
2426881469,12,7,9,12098,3,5,11,8785,13,2,3,12614,3,3,7,10206,1,3,11,7422,12,9,2,11297,3,8,8,10360,2,5,4,8530,2,4,4,8955,1,6,4,6773,1
2426658729,9,4,4,12516,5,7,8,10719,5,5,3,10249,2,5,4,9760,0,7,7,6707,4,3,3,10672,4,4,11,9874,10,5,5,12219,7,4,9,11133,3,5,11,8340,2
2426675380,2,4,4,8940,4,7,2,8795,4,7,2,9069,3,7,4,9051,1,7,2,6420,9,4,4,14866,6,2,9,12530,11,2,6,12456,4,4,12,11391,1,2,15,8632,2
2426559644,4,7,5,12214,14,6,1,14186,2,6,8,11860,1,7,11,11321,1,7,10,9561,9,4,8,15879,8,5,13,13306,9,7,4,13337,5,3,7,12976,2,3,19,10723,2
2426534411,9,1,9,15708,8,3,9,13615,5,3,16,13559,14,6,12,14542,3,10,15,12171,6,11,3,10974,8,7,8,11308,3,5,8,11329,4,10,8,11674,2,6,12,9162,1
2426489305,1,7,1,5910,3,5,4,8066,4,4,0,7003,0,6,3,5814,2,1,2,5540,11,3,3,10916,6,0,5,8004,3,2,6,8207,2,3,4,6934,1,2,7,5883,2
2426299115,4,4,3,7425,3,9,1,6718,4,2,3,9348,1,10,6,6598,4,7,4,5915,5,5,5,9236,5,3,6,9781,12,1,5,9798,9,3,3,10393,1,4,10,6191,2
2425707604,3,4,6,13911,3,4,9,12330,9,3,5,15438,2,2,9,15788,2,4,10,10521,5,3,4,13090,3,6,10,10414,7,4,6,13421,2,5,7,12267,0,1,11,8490,1
2425683048,12,2,12,15473,21,1,8,16249,7,3,15,14332,3,4,6,11069,2,4,23,10687,2,11,2,9515,4,10,3,8890,6,9,2,10209,2,5,3,11900,0,10,8,7392,1
2425576600,5,6,12,20054,13,7,9,17927,8,9,0,19118,3,5,4,17991,0,6,14,13979,5,5,11,17488,9,4,9,18542,4,8,12,17493,10,7,6,18854,5,5,17,13291,1
2425149434,2,4,3,8310,2,2,3,6834,3,4,1,7464,3,4,1,8410,1,4,3,5858,4,3,4,8644,7,0,5,9670,5,3,2,9429,1,3,5,8076,1,2,9,6549,2
2425143233,8,6,8,14351,2,0,23,12950,10,5,9,13744,9,1,11,15771,4,5,23,11734,4,5,6,11053,4,7,7,12307,6,9,3,11715,3,4,7,13198,0,8,8,8569,1
2425118690,2,8,9,10216,7,7,7,12517,7,8,4,10959,5,1,5,12989,0,1,10,8075,8,4,2,15087,2,3,14,12903,7,4,9,13983,7,5,7,13503,1,5,6,8818,2
2425050675,4,4,9,13676,6,6,9,14513,12,9,6,15927,8,6,10,16298,3,6,19,12254,13,5,6,16101,3,3,20,11602,2,10,9,14083,8,9,10,14455,5,6,20,11409,1
2422420214,10,2,5,16268,5,4,5,11586,8,3,6,13760,4,6,6,12257,1,3,18,10587,0,8,2,9474,7,6,5,11270,3,2,4,10459,5,6,8,12590,3,6,10,8722,1
2422355466,3,5,5,14077,11,4,8,15431,16,8,4,15711,7,4,10,14617,5,6,12,12313,7,3,5,13090,11,12,6,11517,4,12,6,10482,3,7,8,10642,2,8,12,9223,1
2422307201,8,7,20,16075,8,4,19,15534,9,7,6,14226,19,4,13,18108,3,8,12,11196,10,10,8,12791,6,6,16,12096,5,9,8,12821,8,11,6,13098,1,11,18,9116,1
2421970428,4,5,4,12028,13,3,4,16126,15,1,4,15411,6,7,10,11929,0,3,13,9581,2,8,3,11263,5,8,6,11507,7,7,2,12581,2,8,3,10451,3,7,7,9478,1
2421423497,5,5,6,14535,16,5,15,17962,10,7,15,14138,12,8,18,17537,2,2,31,13045,6,7,4,13549,8,7,6,14002,4,11,11,12528,8,8,12,16327,1,12,14,9621,1
2421389720,4,2,3,7819,2,2,9,8228,5,3,0,8334,3,0,6,8772,2,1,3,6133,1,4,1,6993,2,3,1,6955,4,4,1,6962,1,3,5,6692,0,2,5,4309,1
2421365518,5,5,19,18683,10,8,14,16112,7,6,8,16104,12,8,10,17279,9,3,14,15683,3,12,2,16764,9,6,6,16979,9,8,6,17880,5,9,9,18062,4,8,11,13091,1
2420219734,6,6,12,13425,4,12,14,12428,14,6,5,16386,11,9,12,15212,3,12,10,10379,4,6,11,12949,14,3,8,18668,7,9,8,13900,10,8,12,17511,10,12,13,12806,2
2420237088,1,6,4,8200,2,2,1,8794,5,6,1,9752,5,9,1,8257,1,8,5,6404,5,3,7,11922,2,4,8,10630,13,1,6,13000,11,1,5,13135,0,5,20,8754,2
2420234025,7,8,5,13201,4,11,5,10907,7,10,9,12135,6,7,6,12238,2,7,8,9054,9,3,11,14319,6,6,9,12216,21,6,8,18001,5,9,8,11844,2,2,19,9804,2
2420178445,4,8,12,14694,22,11,10,22604,11,9,9,16170,4,11,13,15048,4,8,17,13158,7,7,13,19280,14,13,12,18461,14,5,10,19083,7,11,11,16435,3,9,15,12195,2
2420181237,14,9,7,20086,8,10,11,14969,12,9,10,18751,8,13,17,17614,3,11,24,13254,13,14,9,17769,13,10,15,20518,8,8,14,18678,15,4,19,20651,3,9,33,14801,2
2420113071,5,1,10,13804,7,4,5,12857,11,3,7,14225,9,6,10,14567,2,6,12,9650,1,6,7,10213,9,8,7,12400,1,5,4,9981,3,6,7,10492,6,9,5,8740,1
2418777024,6,3,12,17718,3,2,16,14558,9,2,7,15388,6,4,8,15185,6,7,13,12210,6,6,2,13224,2,6,8,13104,2,4,5,14111,8,4,3,16506,0,10,9,8755,1
2418619510,1,3,2,6890,6,3,5,10987,6,3,5,9808,5,2,7,9394,3,3,12,7226,3,3,2,7808,4,5,1,7306,3,5,1,7782,2,4,3,8081,2,4,6,5971,1
2417915961,2,2,1,5466,2,3,2,4888,0,3,1,4646,3,5,2,5647,0,5,4,4237,0,2,1,5671,1,1,8,6279,9,1,2,10082,5,1,8,8071,3,2,10,6530,2
2417933350,7,3,5,10069,1,3,18,9013,3,2,6,9348,7,2,2,10783,5,0,7,8589,3,4,1,8993,1,5,5,7344,3,5,2,7590,1,4,2,7914,2,5,3,5972,1
2417911281,11,6,10,14658,12,5,11,13649,9,6,10,14125,5,6,4,12936,0,7,17,9841,2,12,6,9465,3,8,17,9223,8,8,8,11485,16,5,10,16888,1,4,25,9274,1
2417778284,5,9,7,18719,11,6,12,17998,16,8,12,21511,9,5,14,19344,3,5,20,15812,8,8,12,20169,8,10,6,18183,10,7,4,20314,6,9,8,19504,1,10,12,13076,2
2417792928,6,2,5,10457,7,4,10,12536,5,4,5,10457,4,3,5,11298,5,1,7,9788,4,6,2,10804,0,8,5,9113,3,4,2,9951,3,6,1,10080,4,3,4,8151,1
2417731534,11,5,6,14867,4,5,9,11967,9,3,5,13847,8,4,9,13206,0,2,16,10137,4,6,3,11279,4,2,8,10206,3,11,6,9554,5,5,7,11709,3,8,10,9045,1
2417163183,12,9,9,16273,10,10,10,16072,6,9,14,15423,3,4,18,15960,2,7,20,11179,13,6,11,21415,6,6,19,16609,11,6,9,18610,4,9,19,17296,4,6,18,14476,2
2417141012,7,7,5,12510,9,9,6,12032,2,7,9,10937,6,6,4,10937,0,8,10,7712,13,7,9,14688,7,2,12,13174,4,11,7,12201,13,2,10,15625,0,2,26,10246,2
2417085153,4,8,8,13811,7,5,6,16455,4,6,9,13815,7,3,10,15624,3,6,7,11686,12,6,3,17187,7,3,9,15581,5,7,13,17035,1,3,10,13704,3,6,11,12337,2
2417028326,6,12,2,9270,8,6,9,10740,3,5,2,8324,10,5,10,12348,1,4,13,6769,15,4,2,13568,6,4,10,11190,3,5,8,10505,2,6,12,10544,6,9,8,9807,2
2417022699,3,3,2,8271,8,3,2,9207,1,4,2,7139,0,5,0,7306,0,5,2,4729,1,5,3,8425,7,2,6,10532,8,2,4,11458,1,3,4,8302,3,1,5,7564,2
2416965288,3,5,3,10239,3,9,5,9079,4,6,3,10099,2,4,0,9706,3,4,4,8998,3,5,5,12027,9,2,3,12069,11,5,6,14548,2,1,11,12264,3,2,9,9872,2
2416916773,6,5,2,13651,12,4,9,14295,6,3,11,13295,10,2,12,14957,1,5,21,10470,6,5,3,15525,2,7,7,11527,6,4,2,13054,1,5,7,11809,4,14,7,11160,1
2416867039,8,4,11,15794,3,4,17,12237,20,5,8,17177,8,5,11,13850,1,3,23,10679,3,10,2,10538,7,10,3,12437,5,7,5,13433,4,7,3,13141,2,6,11,9036,1
2416054350,4,9,4,12720,3,5,11,13328,11,5,8,15769,10,5,10,16525,2,5,13,10444,13,4,6,20357,3,5,12,16870,6,8,5,14752,4,5,10,14808,2,8,14,12618,2
2416029698,1,6,2,7722,5,7,6,8793,5,9,6,8747,4,8,1,8546,3,6,6,6600,7,3,4,11823,13,3,8,11875,4,5,12,10269,9,5,9,13317,3,2,19,9358,2
2415559800,10,5,7,12990,7,2,7,11205,11,2,4,13014,0,4,5,9628,2,4,11,8614,3,9,1,8569,3,6,3,8787,3,3,0,8657,5,5,5,10100,2,7,7,6931,1
2415386428,7,6,11,12825,6,7,11,11454,7,10,13,13008,24,6,11,20652,3,5,21,10819,14,8,7,14411,4,8,17,10145,12,11,8,12541,3,10,17,10395,1,10,26,8276,1
2415364802,15,5,2,15824,3,6,14,10391,5,2,8,13356,8,4,11,12447,2,3,15,9360,4,8,6,9620,7,8,5,10830,3,5,4,10437,5,7,2,9576,1,5,10,8112,1
2415361236,3,6,2,9891,5,5,6,9865,2,8,4,8972,3,5,0,9063,0,9,5,6037,3,4,10,10137,11,2,4,13139,7,3,5,12091,10,3,9,13033,2,1,13,9588,2
2415343218,1,5,2,7695,1,9,6,7664,6,7,4,9308,4,8,4,7424,5,7,6,7268,15,4,5,12307,5,2,10,10203,5,4,8,9570,10,3,5,14310,1,4,14,9202,2
2413152330,8,5,21,21486,14,9,15,20875,14,6,12,20043,6,11,20,17266,1,9,32,14881,1,9,14,14802,4,7,14,13950,16,7,10,19632,12,11,15,20085,5,9,19,13527,1
2413140455,5,3,9,15503,12,5,10,14255,10,5,16,15887,9,2,10,14973,1,6,17,10414,2,8,7,9968,8,10,4,11914,7,8,7,12545,2,5,3,12867,2,6,10,8611,1
2413074115,10,8,9,12917,8,7,12,12331,8,6,11,12575,9,9,13,14705,6,10,16,11246,16,4,14,20779,1,9,12,12191,13,7,5,16174,8,10,8,15174,2,11,11,11585,2
2413038516,2,0,5,8826,7,2,8,9709,5,3,8,9137,8,1,3,10629,1,4,10,6630,3,6,2,7113,6,6,1,6863,0,5,6,6248,1,3,4,6802,0,3,6,4682,1
2413013708,4,8,4,10661,8,8,2,12731,3,4,0,11691,2,4,4,10282,0,7,5,7258,7,6,4,13860,10,4,10,14074,6,3,9,13054,8,3,5,13713,0,1,14,9106,2
2412964815,8,5,8,13374,3,9,10,10983,7,2,5,12981,9,5,10,13204,4,2,15,10089,11,5,2,14019,5,6,8,10139,2,7,5,9567,4,7,3,9255,1,6,6,7391,1
2412936275,3,8,9,14270,11,10,9,14372,5,7,7,15655,8,5,9,16061,0,8,15,10594,13,4,10,18506,12,6,6,16145,5,7,13,15084,5,6,14,15448,3,4,13,11713,2
2412921074,2,2,7,8690,17,2,9,13230,6,3,6,9184,7,0,10,11149,1,4,20,7178,2,7,1,5967,2,7,3,6354,2,8,3,6755,4,5,3,7798,0,6,7,4729,1
2412872004,7,9,2,11326,3,6,8,11536,8,6,5,12617,1,8,5,9575,0,7,8,7688,4,2,12,12866,12,8,6,13268,3,2,12,13483,12,4,6,14012,4,3,21,11062,2
2412518991,12,3,4,15236,3,2,7,10369,5,2,6,11362,3,2,4,9906,0,1,12,8221,1,7,4,7417,4,3,4,8388,4,5,3,9140,1,3,2,9865,0,5,6,6308,1
2412516317,3,8,10,11455,5,7,11,12905,2,8,10,11761,10,8,7,15182,1,7,14,9522,8,3,13,15141,8,5,10,14352,16,6,10,16709,4,4,14,14534,2,3,20,10620,2
2412531841,12,3,10,19500,14,2,9,17778,8,10,9,14990,7,6,14,15984,0,6,20,11404,3,13,3,13066,7,6,12,14338,7,8,9,13071,7,7,8,14174,3,7,15,10442,1
2412458991,0,3,8,8898,7,1,3,10070,5,1,1,9576,5,2,3,8876,0,2,8,5960,1,5,4,6407,4,3,2,6754,2,4,0,7042,2,1,3,7135,0,4,6,5160,1
2412454272,3,8,12,13110,7,5,13,14652,11,7,4,16087,15,5,6,18981,1,4,23,12347,10,9,13,14280,8,9,5,13785,5,7,9,11979,4,7,5,12286,2,5,11,8918,1
2412426387,4,4,7,13208,4,4,4,11373,6,8,7,14401,5,8,5,11868,1,4,5,10534,8,8,6,17430,4,5,11,13398,7,4,9,14025,9,2,6,15507,0,1,22,11180,2
